Date,Bagasse_Generation,Bagasse_and_Diesel_Generation,Black_Coal_Generation,Coal_Seam_Methane_Generation,Grid_Generation,Kerosene_Generation,Natural_Gas_Generation,Solar_Generation,Solar__Generation,Waste_Coal_Mine_Gas_Generation,Water_Generation,Wind_Generation,RRP,RESDEMAND,weekday,month,year
2019-03-14,0.0,0.0,1723342.90789,63492.05161,0.0,0.0,311091.79903,65866.906363,6656.72143,22006.825413,39785.94992,3685.68196,94.75842236111112,132303568.0,3,3,2019
2019-03-15,0.0,0.0,1704675.4285900001,52929.41255,0.0,0.0,298764.09005,68391.47109,6494.32843,24535.681775,47839.82225,4117.16638,88.75994600694445,130435087.0,4,3,2019
2019-03-16,0.0,0.0,1668776.23869,3950.1986500000003,0.0,0.0,144780.37959,58513.133333,6481.1218,25374.337187,39293.765,3450.34045,72.14597027777778,118538885.0,5,3,2019
2019-03-17,0.0,0.0,1648845.62024,12641.250220000002,0.0,0.0,161156.48481,51152.460988000006,5647.44198,25142.437309,38203.395000000004,8706.31019,77.0016110763889,116242819.0,6,3,2019
2019-03-18,0.0,0.0,1608085.77865,14720.11599,0.0,0.0,186755.49903,60272.970217,6586.6171699999995,25541.581212,49123.56728,22872.07323,76.15244076388889,127063999.0,0,3,2019
2019-03-19,0.0,0.0,1636720.85094,34757.24195,0.0,0.0,196096.89653,41596.35894,9658.94984,25160.28772,65640.46712,27211.25789,94.08839725694445,127533420.0,1,3,2019
2019-03-20,0.0,0.0,1744709.98569,30867.20259,0.0,0.0,211696.55419,56850.985149,6383.10585,24616.625501,51460.97228,26154.27985,89.53084586805556,129260923.0,2,3,2019
2019-03-21,0.0,0.0,1738129.65499,44040.56461,0.0,0.0,221438.85178,38810.578222000004,8472.20811,22697.637512,58520.90715,29345.16936,106.9669917361111,128684079.0,3,3,2019
2019-03-22,0.0,0.0,1776385.73304,36084.97513,0.0,0.0,260603.27391,38293.364549,8869.97958,25346.350359,45648.28744,27434.36695,97.7464065625,127134560.0,4,3,2019
2019-03-23,0.0,0.0,1813243.11875,30665.09554,0.0,0.0,159673.20026,43731.513962000005,9144.56271,26192.299977,44877.694989999996,18926.8414,86.8340003125,121062442.0,5,3,2019
2019-03-24,0.0,0.0,1832073.32761,17165.32468,0.0,0.0,167486.12311000002,47172.330379,8738.59329,24945.78123,49828.45986,12565.52377,93.35829622584542,122968870.0,6,3,2019
2019-03-25,0.0,0.0,1777953.6421100001,25645.49712,0.0,0.0,237162.93620999999,61101.251442,7561.2261499999995,26362.756586,53965.48477,5598.98542,83.46428786725427,134635699.0,0,3,2019
2019-03-26,0.0,0.0,1817238.09888,10962.40049,0.0,0.0,230786.48167,61283.273248,3194.97278,25915.29999,44557.49745,4452.9357199999995,86.00101343749999,132954832.0,1,3,2019
2019-03-27,0.0,0.0,1806802.4964,4379.8002400000005,0.0,0.0,259973.4565,29828.390027,1532.66628,25230.068771,44168.6075,1289.3593799999999,83.3605821875,124916447.0,2,3,2019
2019-03-28,3144.7000040000003,0.0,1777952.11026,1032.00004,0.0,0.0,274388.35359,26229.607403,5617.94219,24189.224969,43706.7575,731.16896,75.13358586805556,123206219.0,3,3,2019
2019-03-29,3803.199999,0.0,1803254.61308,14494.40059,0.0,0.0,225587.81816,29106.408285999998,2713.93861,25324.499909,43802.4825,1103.7636,73.20578989583333,125352831.0,4,3,2019
2019-03-30,4307.100012,0.0,1674327.34353,5711.2239,0.0,0.0,90307.66922,35481.947209,3663.67209,25566.106211000002,40002.092430000004,1109.46733,79.37679354064542,120946910.0,5,3,2019
2019-03-31,4608.400027,0.0,1657556.49784,6925.27163,0.0,0.0,82103.47404,57205.545102,10544.09136,25092.100185,46087.14495,8713.61411,56.86552402377137,110968739.0,6,3,2019
2019-04-01,4458.500014,0.0,1815163.52761,15781.34636,0.0,0.0,82089.98254,53251.409459999995,9219.27515,23752.631286,45555.46746,15061.83235,83.14252565972221,119751749.0,0,4,2019
2019-04-02,3714.9,0.0,1809167.83627,4422.58908,0.0,0.0,81474.32846,53670.828607,8373.90268,24497.825145,47959.55242,24630.97539,78.20596704861111,120474981.0,1,4,2019
2019-04-03,3816.800011,0.0,1771146.49984,0.0,0.0,0.0,111207.19112,63008.127936,9296.208849999999,26279.618699,48023.47742,39798.890550000004,71.15037298611111,121195543.0,2,4,2019
2019-04-04,3242.1,0.0,1818700.00323,6552.53504,0.0,0.0,79031.82911,68217.142888,7309.7742,24792.281107,44060.53493,35761.28712,73.37293572916667,121001310.0,3,4,2019
2019-04-05,2786.5,0.0,1790733.83885,0.0,0.0,0.0,76427.21355,62661.577151,9625.824990000001,24134.412302,44015.21,32364.54808,70.54188701388888,119163854.0,4,4,2019
2019-04-06,0.0,0.0,1615364.48204,15570.97575,0.0,0.0,74576.79072,70953.77897099999,8101.428150000001,25119.425271,52370.19476,34047.4328,72.79041055555555,111100360.0,5,4,2019
2019-04-07,0.0,0.0,1596957.1193,29157.41029,0.0,4289.79516,73100.7095,68145.065118,8845.96207,26959.768777,56178.512180000005,35776.88063,66.64519486111111,109410360.0,6,4,2019
2019-04-08,0.0,0.0,1628787.56726,60248.25496,0.0,10076.800360000001,83811.32224,67473.719787,8732.36454,26651.387387,46803.91743,32549.77115,92.148740625,118663337.0,0,4,2019
2019-04-09,0.0,0.0,1715252.67714,37756.10621,0.0,3536.3401300000005,109199.11299,68518.946052,8638.98065,26657.181685,45330.12496,18288.47204,80.6003936111111,119944073.0,1,4,2019
2019-04-10,3.0,0.0,1721717.71716,27575.49526,0.0,2499.56172,106711.21972000001,76160.024138,9730.75254,25976.037557,43995.69,17934.95356,67.05748704861111,119369208.0,2,4,2019
2019-04-11,4163.7,0.0,1694712.0136,48907.03877,0.0,0.0,77646.04548,67420.687597,8299.81136,24020.95647,45512.09995,40845.93054,67.09782868055555,117255230.0,3,4,2019
2019-04-12,4416.200002,0.0,1760730.44413,33704.52123,0.0,0.0,86434.56906000001,71923.658425,9069.41064,25278.737563,46410.61996,24808.0947,83.24605753472223,115760427.0,4,4,2019
2019-04-13,4637.00002,0.0,1707340.52727,0.0,0.0,0.0,78702.15430000001,75467.14497,8529.79998,23857.968931,44039.8175,28192.54585,64.12068777777777,107992630.0,5,4,2019
2019-04-14,3221.8,0.0,1697852.57675,5376.53431,0.0,0.0,75488.37702,71197.509478,1554.61645,25841.625055,45874.33495,28508.70475,65.26537645833334,106609583.0,6,4,2019
2019-04-15,4391.100009,0.0,1777318.33017,10775.97796,0.0,0.0,88941.8577,74195.442913,8.164,26476.937597,48126.919930000004,21622.63349,82.00158461805556,115378191.0,0,4,2019
2019-04-16,4395.000013,0.0,1751761.09781,11705.39071,0.0,0.0,88606.08,70392.474534,6192.65789,26974.01206,48118.16238,15701.03155,79.02280544730392,115832319.0,1,4,2019
2019-04-17,2607.5,0.0,1750294.43482,10150.05525,0.0,0.0,87689.40897,71224.146589,7364.10624,26179.168615,51225.26733,26018.86378,76.46892624269006,116017528.0,2,4,2019
2019-04-18,3321.5,0.0,1711898.97779,9628.30916,0.0,0.0,102169.94064,67975.570266,8711.905639999999,25875.930444999998,47853.0974,25364.02483,69.39729239583333,115884725.0,3,4,2019
2019-04-19,3103.8,0.0,1650823.03219,0.0,0.0,0.0,69221.85736,68158.772605,7457.9493999999995,25419.936785,47933.04242,21837.268,54.155513217933,105164375.0,4,4,2019
2019-04-20,3414.5,0.0,1624386.76425,0.0,0.0,0.0,57483.77403,76593.600497,7202.45597,25912.774821,46697.71244,23413.66326,53.70362921875,107395848.0,5,4,2019
2019-04-21,2898.5,0.0,1632734.42175,0.0,0.0,0.0,52825.32469,62442.647248,7184.122740000001,26464.899822,47990.57737,33008.27148,51.209392847222226,105880823.0,6,4,2019
2019-04-22,2082.3,0.0,1675266.52586,3595.60012,0.0,0.0,77157.29569,60360.992615,5031.17336,27005.537455,44029.865,19714.83551,56.793043919604706,109764883.0,0,4,2019
2019-04-23,1448.6,0.0,1782856.28879,4473.9511999999995,0.0,0.0,93232.94685000001,38133.521189,4240.45913,26649.768666,44163.7325,16066.46059,68.74735152777778,118881178.0,1,4,2019
2019-04-24,0.0,0.0,1739187.68032,4245.55089,0.0,0.0,96297.53055,35401.568502,3656.85641,26401.593867,45034.13243,6454.74581,61.154186215277775,117841030.0,2,4,2019
2019-04-25,0.0,0.0,1573915.7276,0.0,0.0,0.0,80737.52454000001,49667.807667,7905.57226,27071.331027,44444.28244,3808.84725,52.99961982638889,108403557.0,3,4,2019
2019-04-26,0.0,0.0,1603090.20384,3314.34602,0.0,0.0,96730.01665,54559.436247,6491.7633,27078.4258,41658.215,10632.91702,53.60646534813596,116021513.0,4,4,2019
2019-04-27,3602.000003,0.0,1545104.05292,0.0,0.0,0.0,92994.65385,61534.421196,9319.73909,26485.130892,41576.365,26469.56136,56.98565197916667,108428062.0,5,4,2019
2019-04-28,4131.900011,0.0,1541330.83914,4668.1200499999995,0.0,653.43733,84349.58484,61035.684249,9365.04531,24861.231078,43955.91495,32095.93027,58.18350038194444,106174177.0,6,4,2019
2019-04-29,2200.900006,0.0,1586124.48292,2616.71773,0.0,0.0,112361.49384,69641.544745,9258.86975,26410.493115,42182.4475,31256.12555,66.05680996527778,115754390.0,0,4,2019
2019-04-30,0.0,0.0,1673692.97056,11927.97277,0.0,0.0,70047.09601,37419.561132,5578.83826,26546.68098,41062.6375,23142.05113,74.81904349084024,116197020.0,1,4,2019
2019-05-01,0.0,0.0,1653866.81605,13548.42444,0.0,0.0,103153.00216,60049.850510000004,3833.92456,26345.849863,43451.62242,14696.03415,73.37518849492521,117485269.0,2,5,2019
2019-05-02,0.0,0.0,1654782.81266,11590.0795,0.0,0.0,117332.40644,44764.482049,5742.59394,26231.405899,44951.94241,12994.55604,78.75910617379965,118260266.0,3,5,2019
2019-05-03,230.900001,0.0,1658561.9716699999,6201.601,0.0,0.0,136149.83593,54217.355363,7057.02225,27704.781944000002,39691.6075,21229.39403,76.04779659722222,117716305.0,4,5,2019
2019-05-04,0.0,0.0,1537887.1773,10881.0302,0.0,0.0,94651.76278,42907.899565,1688.39841,26976.493835,42422.39742,17112.87459,74.85108138888889,110497607.0,5,5,2019
2019-05-05,0.0,0.0,1456271.64459,9412.779700000001,0.0,0.0,85714.08327,76261.003916,9718.15376,26877.000171,39752.9425,20833.80836,65.14480725694445,104785929.0,6,5,2019
2019-05-06,0.0,0.0,1515995.35286,9760.517820000001,0.0,0.0,100038.36192,85442.56193,9647.0079,27965.269523,42266.74984,12414.96279,58.58158447916667,104846110.0,0,5,2019
2019-05-07,3218.800002,0.0,1534317.34067,7349.07056,0.0,0.0,163674.21936000002,82814.747928,9465.38026,27172.669467,41437.16746,6867.33177,65.40497402777778,113649307.0,1,5,2019
2019-05-08,0.0,0.0,1500359.56647,14905.44592,0.0,0.0,181194.94795,76393.357255,9497.47582,26841.48157,35870.465,11235.26885,77.4308896875,114172966.0,2,5,2019
2019-05-09,0.0,0.0,1463875.90365,27960.13754,0.0,5745.72964,241061.89405,57929.270536,9460.09318,26589.156054,45840.39744,6752.16071,87.57884746527778,114419794.0,3,5,2019
2019-05-10,0.0,0.0,1581519.44217,13602.1304,0.0,3897.0951800000003,183772.20004,45445.038308999996,7121.41141,26116.724425,44922.24992,10557.20414,80.27499118055555,115659245.0,4,5,2019
2019-05-11,0.0,0.0,1543430.73097,7043.90661,0.0,0.0,79760.21374,81430.414174,9747.13985,26603.980432,42000.2025,24001.42853,60.153676805555556,106150064.0,5,5,2019
2019-05-12,0.0,0.0,1557121.04098,6598.47897,0.0,0.0,75512.16322,82868.54317,7474.27325,27131.768514,41595.5525,19536.58373,65.57702048611111,105321733.0,6,5,2019
2019-05-13,3743.200003,0.0,1606081.98284,21897.5056,0.0,2884.0011799999997,92934.61686000001,57570.020577,4809.4154100000005,27043.63165,42208.50249,31008.19559,73.04768927083333,116392752.0,0,5,2019
2019-05-14,0.0,0.0,1645566.73541,20601.64624,0.0,3301.22201,96369.34159,32517.51472,5217.02005,27964.518859,45579.26487,27566.85424,80.01912131944444,117034105.0,1,5,2019
2019-05-15,101.400001,0.0,1682887.94196,21379.01594,0.0,2041.71675,96814.11061,31282.737648,4444.78217,24861.743825,48345.17733,38164.02541,87.25741090277778,117022159.0,2,5,2019
2019-05-16,1497.200002,0.0,1754470.9184400002,8692.08691,0.0,0.0,91364.76497,36375.877201,6821.60217,27164.812786000002,51964.93483,29713.02811,79.44886159722222,116257416.0,3,5,2019
2019-05-17,0.0,0.0,1761149.48188,13016.17646,0.0,2546.58262,101339.52001000001,45471.36574,7977.49988,26177.193529,43203.17748,28647.6339,77.96465840277777,115380246.0,4,5,2019
2019-05-18,0.0,0.0,1669453.17563,4304.75836,0.0,0.0,80013.32602000001,63312.876673,7427.39182,27303.494456,46596.08242,37014.23518,66.15768659722222,108416772.0,5,5,2019
2019-05-19,0.0,0.0,1642751.80622,2747.38894,0.0,0.0,84753.9836,67116.06298,7719.245800000001,26944.369407,43579.8975,32459.52416,56.64195289404223,107569744.0,6,5,2019
2019-05-20,0.0,0.0,1744235.86903,14874.269409999999,0.0,0.0,129096.75938,60441.322648,6771.77753,27274.649809,44681.98246,26380.41505,69.02455909722222,116917908.0,0,5,2019
2019-05-21,0.0,0.0,1730889.2405700001,18161.348879999998,0.0,0.0,83217.1676,54138.379557,6542.11682,26585.280987000002,45152.15245,17694.38147,66.42186496527778,115496692.0,1,5,2019
2019-05-22,0.0,0.0,1757631.95459,20307.363530000002,0.0,0.0,88681.25832,62281.698715,7629.26555,27317.249243,47328.96241,26563.174489999998,79.8886370138889,115733985.0,2,5,2019
2019-05-23,0.0,0.0,1755314.3453,23424.64932,0.0,0.0,80006.03155,58668.832092,8112.8906799999995,27127.517827,44287.97492,30165.88086,73.0851860763889,116069394.0,3,5,2019
2019-05-24,0.0,0.0,1741920.95955,9931.63764,0.0,0.0,77093.34327,62579.212531,7621.66297,27539.337231999998,44135.7675,40149.606329999995,72.9991540625,114959109.0,4,5,2019
2019-05-25,0.0,0.0,1600642.99695,13066.77886,0.0,0.0,75172.74044000001,38703.747079,5598.4239,27787.031239,43984.1825,17427.78466,65.03128809027778,107875158.0,5,5,2019
2019-05-26,0.0,0.0,1538948.08873,9274.88751,0.0,2937.80084,77032.63815,48989.930566,7155.55406,27711.131642,38090.77747,4662.03699,62.38190577205882,106905688.0,6,5,2019
2019-05-27,0.0,0.0,1608121.92051,26638.183269999998,0.0,5726.28065,141979.41058,40437.421688,8429.89448,27539.631339,42184.4975,9026.35167,72.76614100560897,115068043.0,0,5,2019
2019-05-28,0.0,0.0,1561114.70475,30474.462919999998,0.0,0.0,146093.67536,58902.84848,16.49472,27426.643645,41597.1225,16702.48809,70.40111631944444,114630960.0,1,5,2019
2019-05-29,0.0,0.0,1605866.04906,30097.16989,0.0,0.0,141015.10624,57308.634907,0.0,27201.399835,41985.96245,14089.19197,73.64052697916667,115383004.0,2,5,2019
2019-05-30,0.0,0.0,1649279.47077,20566.42252,0.0,0.0,169521.44014,39547.238564,0.0,27349.893455,43524.74497,12920.51018,79.27063298611111,116999731.0,3,5,2019
2019-05-31,0.0,0.0,1650219.21308,36956.090149999996,0.0,0.0,178302.99685,22394.143994000002,0.0,26300.068783,42391.69249,22710.05392,86.05079965277777,117894656.0,4,5,2019
2019-06-01,0.0,0.0,1625618.90813,32778.58325,0.0,0.0,87968.59139,35397.667614,0.0,27421.756515,49174.05987,17448.12521,100.20025666666668,110611611.0,5,6,2019
2019-06-02,0.0,0.0,1649407.88704,22491.692610000002,0.0,0.0,81580.66864,36258.721445,0.0,27345.049775,43184.71248,18801.21247,95.99226829861111,109486832.0,6,6,2019
2019-06-03,0.0,0.0,1627311.87038,57861.623849999996,0.0,8229.13589,110204.55216,46000.482449,0.0,26970.16813,41572.4175,15965.67953,107.49518753472222,116886581.0,0,6,2019
2019-06-04,0.0,0.0,1616749.48017,72952.24377,0.0,11490.85497,159110.2628,53417.232492,0.0,26930.262093,58660.31725,15090.505369999999,159.36409034722223,120044716.0,1,6,2019
2019-06-05,0.0,0.0,1735570.32776,65387.7071,0.0,1804.08886,150112.77427,43067.532239,0.0,25046.143699,46047.25244,11017.63951,139.39659451388889,119216444.0,2,6,2019
2019-06-06,0.0,0.0,1677581.75301,74610.28386000001,0.0,0.0,207495.95937,35652.028935,0.0,27597.843568,45950.50237,34266.30769,135.45708934027778,118552579.0,3,6,2019
2019-06-07,0.0,0.0,1676802.62699,88167.25036,0.0,2635.70766,199766.32957,19759.194532,0.0,26191.544171,42644.022320000004,33369.64508,123.86181868055554,117624656.0,4,6,2019
2019-06-08,0.0,0.0,1612734.14114,52122.65526,0.0,0.0,214846.67866,29932.443232,0.0,27959.505902,52992.58984,35618.72587,107.45188184027778,112365777.0,5,6,2019
2019-06-09,0.0,0.0,1546979.47283,10555.93893,0.0,0.0,162446.85751,43446.911679000004,5928.811,27777.855628999998,41830.847499999996,32794.691530000004,66.92027423281603,109036411.0,6,6,2019
2019-06-10,0.0,0.0,1553162.0451,13859.96027,0.0,0.0,165259.41113,50074.350772,6478.27052,28013.212078,42474.2175,28262.86689,67.39059602065059,117587609.0,0,6,2019
2019-06-11,0.0,0.0,1587690.42842,17222.55903,0.0,0.0,172592.11934,61103.141221,7952.0687800000005,27925.162664,37597.335,27914.99077,72.49320149305555,116778656.0,1,6,2019
2019-06-12,0.0,0.0,1585907.9013,16433.48366,0.0,0.0,220688.74828,50169.702642,7029.31055,27963.812163000002,37722.685,14148.19496,76.78838809027778,117740718.0,2,6,2019
2019-06-13,0.0,0.0,1588370.5256,15436.12261,0.0,0.0,224612.47591,50074.84424,5101.38007,27358.081044,41266.4225,11115.64671,67.22806493055556,117356245.0,3,6,2019
2019-06-14,0.0,0.0,1621674.61561,26598.52652,0.0,0.0,179726.60694,64121.637006,5699.28676,27780.106156,42163.502440000004,7677.70595,71.78488378472223,115929741.0,4,6,2019
2019-06-15,0.0,0.0,1655310.15478,19283.85785,0.0,0.0,112252.72338,65824.157596,6957.31142,27786.605748,44719.31742,7394.42156,81.15342930555555,109573707.0,5,6,2019
2019-06-16,0.0,0.0,1662321.18548,25779.514020000002,0.0,0.0,113746.28009,54604.033123,4349.7772700000005,27009.262115,46342.36984,7213.89901,87.91924440972222,109205804.0,6,6,2019
2019-06-17,0.0,0.0,1617632.46328,59575.20665,0.0,3415.72253,105657.05404,62422.707224,8574.93217,27494.731223,40886.99998,10347.42631,87.82979048611111,117287919.0,0,6,2019
2019-06-18,0.0,0.0,1598330.3646,31036.03254,0.0,0.0,123482.32995,71391.654068,8465.63047,27158.356329,39990.455,11969.43465,76.29952711805555,116469767.0,1,6,2019
2019-06-19,0.0,0.0,1594995.9345500001,66195.8758,0.0,0.0,144034.65505,77409.528367,8427.42124,25988.187671,42645.04243,9004.5883,74.08418416666666,116782540.0,2,6,2019
2019-06-20,0.0,0.0,1640229.42451,56074.69748,0.0,0.0,145420.39241,61701.226849,5617.3211200000005,26381.881354,42805.53488,8557.99192,85.92491989583334,119097821.0,3,6,2019
2019-06-21,0.0,0.0,1666501.6963,47319.82936,0.0,0.0,100905.23199,76642.41818000001,8760.70033,26450.268676,36721.0525,10967.85789,81.34267482638889,118109225.0,4,6,2019
2019-06-22,0.0,0.0,1608504.42428,29235.95896,0.0,0.0,104438.10196,79413.307603,8298.90803,26346.825228,38179.75,16917.92139,61.67925461805555,111042223.0,5,6,2019
2019-06-23,0.0,0.0,1595314.08106,21695.62741,0.0,0.0,113123.30727,76362.741253,7668.99949,26564.275422,37131.0375,7544.61655,73.19038850694444,111407975.0,6,6,2019
2019-06-24,0.0,0.0,1605435.89718,39915.83868,0.0,0.0,137861.70116,75696.785691,7167.11338,26567.681554,37638.9775,10290.6496,77.72003763888888,120588370.0,0,6,2019
2019-06-25,0.0,0.0,1635912.69085,42982.032869999995,0.0,0.0,142421.07179000002,70511.736689,3500.6820700000003,26444.431386,40242.51493,26071.665979999998,80.19875583333332,119743205.0,1,6,2019
2019-06-26,0.0,0.0,1605865.68864,17544.87398,0.0,8929.15754,156753.41434,57501.96472,5377.24188,26246.318537,36973.89998,19288.95743,70.2169286111111,119931942.0,2,6,2019
2019-06-27,0.0,0.0,1520547.89848,15734.33197,0.0,4551.47373,173947.12662,59209.55497,7654.16669,26155.375337,38195.865,31273.60474,62.1319960768534,118072751.0,3,6,2019
2019-06-28,1573.000003,0.0,1488805.86526,0.0,0.0,6131.01419,169466.75949,44398.485766,6370.06476,26679.863117,35745.729999999996,33131.95785,58.31276732789855,116341106.0,4,6,2019
2019-06-29,4800.399993,0.0,1435408.65614,3264.65563,0.0,0.0,87754.14471000001,72941.838536,5404.72468,27503.899765000002,38839.48,23492.03859,50.40652609092194,109234741.0,5,6,2019
2019-06-30,5462.099998,0.0,1453749.82166,0.0,0.0,0.0,94167.90759,76710.401999,7519.19643,27771.413993,36506.16,15490.60284,47.4422594548929,106269736.0,6,6,2019
2019-07-01,4386.999974,0.0,1528344.29617,26326.92336,0.0,0.0,119849.96246,67017.609398,7114.1138900000005,26612.174475,36503.24,6997.28925,68.1825576736111,115152623.0,0,7,2019
2019-07-02,3154.899993,0.0,1628775.13247,25984.07473,0.0,4152.91758,120036.31856,66351.874108,3818.40956,27018.674804000002,37753.46995,274.96184,71.76372958333333,114441438.0,1,7,2019
2019-07-03,0.0,0.0,1624334.43223,14872.84402,0.0,1052.93419,129414.90057,63544.646669,6713.29908,26750.274569,33783.62,5445.5185,68.38447506944445,114839090.0,2,7,2019
2019-07-04,0.0,0.0,1622692.4963,11942.61734,0.0,8456.72473,129301.30228999999,37864.548164,6704.41669,26825.155766,35404.29999,9303.86233,66.24822850694444,115586889.0,3,7,2019
2019-07-05,136.600001,0.0,1619103.43298,7515.97785,0.0,2450.46819,187717.14661999998,25225.274938,4039.73056,27413.805372000003,33657.325,8889.22226,65.67471455238527,115687994.0,4,7,2019
2019-07-06,5504.199997,0.0,1515947.07287,5641.600179999999,0.0,0.0,165722.48231,40089.643775000004,2001.80984,27342.762372,32674.6475,12667.81402,57.56063862847222,109448981.0,5,7,2019
2019-07-07,4912.099979,0.0,1503151.26364,7838.43474,0.0,0.0,179287.88178,34933.292051000004,7356.375059999999,27522.905367,32383.56,19530.76808,57.7273030884503,107798538.0,6,7,2019
2019-07-08,0.0,0.0,1625678.97648,13184.860490000001,0.0,0.0,199591.65237999998,37894.881588,4463.56567,27962.931466,34328.38,12735.18821,72.83853510416667,115696781.0,0,7,2019
2019-07-09,454.100002,0.0,1629260.24108,32436.413999999997,0.0,0.0,178098.80655,59905.674543,7852.914879999999,27782.937454,35912.46495,15797.70765,78.72723163194443,113685883.0,1,7,2019
2019-07-10,5950.700042,0.0,1669021.20342,33218.029,0.0,0.0,193557.23328000001,36175.704123999996,8577.489590000001,26956.724705,30186.642480000002,7317.36175,74.61588229656795,113978002.0,2,7,2019
2019-07-11,5045.199995,0.0,1641976.93438,14515.74362,0.0,0.0,154162.03756,49188.270873,8774.35338,27987.855834,29299.01,4584.84441,60.97337525373931,114316063.0,3,7,2019
2019-07-12,5547.299942,0.0,1571368.80743,21954.903980000003,0.0,0.0,164811.17065000001,79926.076546,8595.097389999999,27020.075103,34418.285,9679.586940000001,67.33382693602518,113223272.0,4,7,2019
2019-07-13,3293.199968,0.0,1486410.83393,15427.301800000001,0.0,0.0,138293.10315,82841.450822,8468.87961,27767.549659,33520.875,10149.2675,57.30774879414907,107617436.0,5,7,2019
2019-07-14,5616.199989,0.0,1484760.25864,23879.27648,0.0,0.0,132841.39954,88480.357435,9129.36139,27952.937701,32853.22,20797.32952,62.46719497584541,108904667.0,6,7,2019
2019-07-15,4540.199979,0.0,1483220.8508300001,48000.43916,0.0,0.0,163449.04311,86070.235347,8899.02179,27704.918661,44360.509730000005,16621.5707,70.9912181505848,118008533.0,0,7,2019
2019-07-16,4877.699996,0.0,1546549.63981,72463.10987,0.0,0.0,124780.53046,84329.389475,8859.13688,27251.205923999998,50591.27461,15466.88183,89.56997888888888,117452345.0,1,7,2019
2019-07-17,453.40000200000003,0.0,1535447.68307,53590.33697,0.0,0.0,110402.79353000001,80490.967143,7473.64811,27362.005771,41991.28479,8787.6432,74.01336305555556,116437037.0,2,7,2019
2019-07-18,0.0,0.0,1529274.35834,49573.89536,0.0,0.0,103208.37352,86403.005458,8904.28246,26901.918392,50448.28707,7129.136640000001,68.25707822916667,116730848.0,3,7,2019
2019-07-19,0.0,0.0,1535342.33284,56201.609209999995,0.0,0.0,106414.56665,85417.585063,8747.20265,27889.943522,41562.57228,5345.41852,76.67709736111111,115758253.0,4,7,2019
2019-07-20,860.3000010000001,0.0,1525996.31248,12527.094939999999,0.0,0.0,88619.22893,88398.145217,8667.39171,27970.718536,39737.92485,12512.29983,57.53362957653985,108741805.0,5,7,2019
2019-07-21,4904.100025,0.0,1495831.04528,8774.44951,0.0,0.0,76574.96947,76189.500355,8794.69399,27291.031701,39289.53985,8683.80376,53.56949047423245,106609996.0,6,7,2019
2019-07-22,2488.500004,0.0,1605795.42534,28851.414510000002,0.0,0.0,101844.88509,66298.60509,7973.13804,28027.205716,38191.19733,10293.29933,64.15150441237465,114857318.0,0,7,2019
2019-07-23,0.0,0.0,1545557.20275,20736.92655,0.0,0.0,78419.96902,67293.506031,8447.11604,26733.925231,34494.05996,27144.95393,59.10377923885233,113509170.0,1,7,2019
2019-07-24,0.0,0.0,1562947.71303,25038.22198,0.0,0.0,85523.91103,77282.858212,8625.97824,27019.587122,35673.02492,33570.24455,60.28371736111111,112850877.0,2,7,2019
2019-07-25,2224.900005,0.0,1632942.54638,45509.08411,0.0,0.0,89318.5699,80309.749524,7147.81398,27136.056086,32536.72,30016.15855,54.85377329861111,114477087.0,3,7,2019
2019-07-26,5569.899975,0.0,1619871.2352,44829.261640000004,0.0,0.0,90541.85004,73488.787308,6056.16601,27160.762706,41085.40225,21725.87322,56.06914722222223,114109443.0,4,7,2019
2019-07-27,5831.600044,0.0,1578883.45113,4558.48716,0.0,0.0,63015.16961,88114.829312,8688.52907,25065.838214,34321.67243,16082.999389999999,60.41703006944444,105543731.0,5,7,2019
2019-07-28,5837.799987,0.0,1548599.2252200001,6410.66485,0.0,0.0,65309.32362,82385.785805,8729.47461,26761.950626,35579.61498,18527.76552,59.50715802083334,104614204.0,6,7,2019
2019-07-29,4687.299985,0.0,1547671.60762,34264.70365,0.0,0.0,77686.80055,76067.681636,7739.53387,25552.730565,34249.60994,23141.91437,69.67463197916668,113284859.0,0,7,2019
2019-07-30,1976.900011,0.0,1586185.18673,27029.60012,0.0,0.0,75982.12035,76500.880031,8123.28352,20421.73877,33359.03988,23783.08318,70.861228125,112944613.0,1,7,2019
2019-07-31,0.0,0.0,1591154.52815,35830.91992,0.0,0.0,68960.27362,77534.448955,6527.73759,25571.862839,29668.75491,21121.440459999998,69.20698145833333,114763776.0,2,7,2019
2019-08-01,372.399999,0.0,1636646.09939,45695.64004,0.0,0.0,128513.84163,53991.302771,3984.20764,25236.543283,24311.375,29490.47376,63.70765399305555,115400527.0,3,8,2019
2019-08-02,4153.40001,0.0,1616893.49143,34106.92568,0.0,0.0,132982.50928,70143.816966,7470.18607,26773.150027,26940.10499,42132.10121,68.5255775,113834482.0,4,8,2019
2019-08-03,5086.999993,0.0,1570530.31666,20323.88635,0.0,0.0,85171.7455,55608.339089,7296.88714,27135.68099,25747.74,36665.442689999996,61.64922538194444,106390778.0,5,8,2019
2019-08-04,5447.099955,0.0,1570360.08147,19838.66456,0.0,0.0,79431.86465,80073.31761700001,9088.2603,26082.169143,28975.04493,38030.62721,59.38156690972222,104344773.0,6,8,2019
2019-08-05,3173.700001,0.0,1646380.71349,40981.3316,0.0,0.0,153874.20387,64713.60086,8900.4902,25415.668951,17900.07739,29337.42059,72.8242053125,113256501.0,0,8,2019
